OBJECTID,COUNTYFP10,GEOID10,COUNTY,TRACT,BLOCK,TOTAL_HOUSING_UNITS,OCCUPIED,VACANT,ACRES,SHAPEAREA,SHAPELEN
12042,003,100030117004044,003,011700,4044,15,14,1,7.183381,29070.110716,710.372161
12043,003,100030112062001,003,011206,2001,55,54,1,10.655533,43121.411512,928.831582
12044,003,100030111002036,003,011100,2036,0,0,0,5.211955,21092.035015,821.96472
12045,003,100030016002012,003,001600,2012,55,43,12,3.61133,14614.533307,483.608589
12046,003,100030028001035,003,002800,1035,2,1,1,1.976529,7998.730564,379.974256
12047,003,100030028002012,003,002800,2012,0,0,0,2.676739,10832.377248,448.880597
12048,003,100030004002017,003,000400,2017,1,1,0,2.194664,8881.488788,383.674393
12049,003,100030004002018,003,000400,2018,139,137,2,4.331104,17527.354242,532.31253
12050,003,100030004002014,003,000400,2014,22,17,5,5.114004,20695.638458,576.182207
12051,003,100030028001005,003,002800,1005,0,0,0,3.132411,12676.415644,458.169339
12052,003,100030113002008,003,011300,2008,26,26,0,13.053656,52826.272932,1124.461006
12053,003,100030112042030,003,011204,2030,17,17,0,11.402852,46145.705689,946.675273
12054,003,100030112042022,003,011204,2022,29,29,0,21.094951,85368.239537,1485.908388
12055,003,100030113001005,003,011300,1005,18,18,0,8.722684,35299.450789,815.13674
12056,003,100030113002005,003,011300,2005,6,6,0,3.758866,15211.591671,492.809898
12057,003,100030113001000,003,011300,1000,34,31,3,22.081641,89361.230041,1515.115819
12058,003,100030112042028,003,011204,2028,7,7,0,4.509517,18249.369658,534.143226
12059,003,100030114001000,003,011400,1000,72,69,3,55.634336,225144.170305,3189.493953
12060,003,100030114001007,003,011400,1007,24,24,0,11.322934,45822.289511,952.062563
12061,003,100030110003000,003,011000,3000,0,0,0,3.58197,14495.716302,511.692849
12062,003,100030107023026,003,010702,3026,18,15,3,3.427585,13870.945667,581.250303
12063,003,100030148091004,003,014809,1004,0,0,0,3.404872,13779.027073,473.68705
12064,003,100030148091044,003,014809,1044,16,15,1,11.393624,46108.358969,917.040219
12065,003,100030148052034,003,014805,2034,15,15,0,27.22509,110176.031455,1511.432488
12066,003,100030148082036,003,014808,2036,0,0,0,54.161477,219183.71958,1944.290006
12067,003,100030148082021,003,014808,2021,0,0,0,52.141668,211009.844664,1944.342552
12068,003,100030148083027,003,014808,3027,18,18,0,10.303296,41695.960355,793.38159
12069,003,100030148092001,003,014809,2001,0,0,0,3.431324,13886.07406,686.697094
12070,003,100030120002007,003,012000,2007,20,19,1,8.140088,32941.766323,781.451933
12071,003,100030121001015,003,012100,1015,16,15,1,8.557465,34630.832988,756.963921
12072,003,100030120002016,003,012000,2016,23,23,0,9.326039,37741.140808,781.415454
12073,003,100030120003004,003,012000,3004,17,15,2,8.847676,35805.274825,806.673798
12074,003,100030120003010,003,012000,3010,27,25,2,22.787333,92217.064587,1307.297485
12075,003,100030123002009,003,012300,2009,0,0,0,2.549574,10317.761211,437.747633
12076,003,100030125003010,003,012500,3010,41,41,0,53.182674,215222.647245,3015.238182
12077,003,100030124004003,003,012400,4003,17,15,2,7.865902,31832.175247,1091.014842
12078,003,100030120003008,003,012000,3008,0,0,0,17.172348,69494.026595,1189.085851
12079,003,100030164012077,003,016401,2077,0,0,0,9.934364,40202.94512,3135.534253
12080,003,100030164012023,003,016401,2023,0,0,0,0.590766,2390.743301,554.560535
12081,003,100030164012036,003,016401,2036,222,216,6,2736.738581,11075188.101123,21006.757747
12082,003,100030164012011,003,016401,2011,47,46,1,52.928849,214195.450747,1808.746354
12083,003,100030164043003,003,016404,3003,0,0,0,13.403733,54242.982495,964.874193
12084,003,100030139042006,003,013904,2006,0,0,0,18.956696,76715.028042,1207.048734
12085,003,100030140002002,003,014000,2002,0,0,0,0.788233,3189.863992,372.335726
12086,003,100030139011017,003,013901,1017,0,0,0,0.590809,2390.917198,246.172358
12087,003,100030138003006,003,013800,3006,0,0,0,2.277281,9215.828279,638.714745
12088,003,100030139011024,003,013901,1024,6,6,0,8.913973,36073.570258,953.25351
12089,003,100030139041015,003,013904,1015,197,185,12,155.338098,628630.979366,3862.705943
12090,003,100030139042015,003,013904,2015,17,15,2,4.859101,19664.082805,659.463607
12091,003,100030102001000,003,010200,1000,70,68,2,56.008188,226657.093594,4119.690752
12092,003,100030112032010,003,011203,2010,0,0,0,2.099573,8496.66995,1052.124259
12093,003,100030101012001,003,010101,2001,0,0,0,3.063209,12396.365747,1323.50802
12094,003,100030148093017,003,014809,3017,5,5,0,45.068027,182383.833691,2262.535016
12095,003,100030148093002,003,014809,3002,0,0,0,45.401196,183732.121629,2145.920714
12096,003,100030148103006,003,014810,3006,0,0,0,1.265619,5121.777277,617.284499
12097,003,100030148103022,003,014810,3022,6,6,0,74.919265,303187.508213,2501.808188
12098,003,100030148103005,003,014810,3005,72,71,1,5.578052,22573.573897,606.598818
12099,003,100030148082023,003,014808,2023,10,10,0,4.103724,16607.181602,513.090908
12100,003,100030148101014,003,014810,1014,26,25,1,6.065255,24545.215259,696.244918
12101,003,100030148092003,003,014809,2003,18,18,0,9.501606,38451.637183,879.551038
12102,003,100030148101005,003,014810,1005,14,14,0,16.989966,68755.951555,1068.170412
12103,003,100030148053028,003,014805,3028,2,2,0,156.290183,632483.931086,3294.622819
12104,003,100030148054035,003,014805,4035,0,0,0,0.421443,1705.519691,303.64615
12105,003,100030148051001,003,014805,1001,200,195,5,462.108297,1870085.928297,8118.406861
12106,003,100030104001015,003,010400,1015,12,12,0,9.151541,37034.971805,1458.811307
12107,003,100030109001016,003,010900,1016,26,25,1,12.376263,50084.960619,1092.791879
12108,003,100030109001014,003,010900,1014,29,28,1,14.385159,58214.674761,1262.898587
12109,003,100030109002001,003,010900,2001,13,13,0,8.634439,34942.333441,838.700521
12110,003,100030108001000,003,010800,1000,0,0,0,0.66457,2689.41843,374.013804
12111,003,100030110002000,003,011000,2000,6,6,0,10.804163,43722.89443,931.287437
12112,003,100030111002010,003,011100,2010,6,6,0,7.770232,31445.015265,782.884527
12113,003,100030111002023,003,011100,2023,6,6,0,5.457223,22084.598267,636.735756
12114,003,100030112062008,003,011206,2008,26,25,1,15.451416,62529.663819,1242.016223
12115,003,100030112062018,003,011206,2018,9,9,0,2.723152,11020.203175,777.564961
12116,003,100030112062011,003,011206,2011,15,14,1,8.684062,35143.151743,834.908504
12117,003,100030112061011,003,011206,1011,48,48,0,41.258253,166966.226467,2533.276124
12118,003,100030112021016,003,011202,1016,11,11,0,6.460406,26144.335009,689.255938
12119,003,100030112061004,003,011206,1004,19,19,0,14.19307,57437.316799,1173.478135
12120,003,100030112061017,003,011206,1017,22,21,1,18.733288,75810.927912,1375.488007
12121,003,100030105021002,003,010502,1002,41,41,0,82.863036,335334.809508,3117.363332
12122,003,100030121001006,003,012100,1006,11,11,0,12.657296,51222.259812,913.249438
12123,003,100030120003048,003,012000,3048,20,18,2,12.696228,51379.813471,1248.570689
12124,003,100030124004005,003,012400,4005,7,7,0,3.835958,15523.570631,503.286778
12125,003,100030124004015,003,012400,4015,15,14,1,4.983124,20165.985625,580.40985
12126,003,100030122004014,003,012200,4014,30,29,1,11.551636,46747.810673,1053.521817
12127,003,100030122003008,003,012200,3008,18,17,1,19.314945,78164.80965,1198.711963
12128,003,100030124002004,003,012400,2004,1,1,0,0.895648,3624.558183,336.17134
12129,003,100030124001029,003,012400,1029,44,39,5,5.917706,23948.105403,779.682926
12130,003,100030120003025,003,012000,3025,15,14,1,14.747764,59682.085265,1175.967311
12131,003,100030127004002,003,012700,4002,10,10,0,18.520911,74951.466058,1104.063706
12132,003,100030149094018,003,014909,4018,9,9,0,1.53778,6223.174684,333.671556
12133,003,100030149094017,003,014909,4017,45,42,3,10.467736,42361.425702,825.715634
12134,003,100030161001000,003,016100,1000,22,20,2,17.322782,70102.813439,1166.998983
12135,003,100030163023005,003,016302,3005,20,19,1,9.647632,39042.58015,735.84024
12136,003,100030149034009,003,014903,4009,29,28,1,12.059893,48804.654519,907.279384
12137,003,100030160001024,003,016000,1024,82,77,5,11.286174,45673.524021,1012.967323
12138,003,100030138002003,003,013800,2003,1,1,0,113.695914,460111.038325,5446.25163
12139,003,100030139042020,003,013904,2020,19,19,0,17.953957,72657.087243,1433.391751
12140,003,100030138002047,003,013800,2047,85,82,3,252.15542,1020436.782405,5246.774539
12141,003,100030027001031,003,002700,1031,0,0,0,0.962394,3894.671775,282.85869
12142,003,100030021002007,003,002100,2007,0,0,0,0.642437,2599.848742,255.511152
12143,003,100030019021029,003,001902,1029,0,0,0,3.010845,12184.459108,1418.162821
12144,003,100030030023020,003,003002,3020,0,0,0,3.69659,14959.569832,706.489267
12145,003,100030004003010,003,000400,3010,0,0,0,1.499295,6067.431945,668.430844
12146,003,100030019021051,003,001902,1051,0,0,0,0.61469,2487.563204,662.040646
12147,003,100030026002006,003,002600,2006,13,9,4,2.228966,9020.304464,413.793276
12148,003,100030023003006,003,002300,3006,20,19,1,3.677114,14880.75138,496.0155
12149,003,100030023002008,003,002300,2008,40,32,8,2.617934,10594.40117,420.170233
12150,003,100030024004022,003,002400,4022,13,12,1,1.918524,7763.993038,356.486399
12151,003,100030026004006,003,002600,4006,116,87,29,10.347399,41874.43727,893.265157
12152,003,100030027002006,003,002700,2006,41,39,2,13.581161,54961.008603,1571.245857
12153,003,100030027002007,003,002700,2007,24,22,2,2.630159,10643.877862,420.770832
12154,003,100030012001008,003,001200,1008,24,24,0,4.46543,18070.955468,541.440883
12155,003,100030013001021,003,001300,1021,0,0,0,4.038216,16342.079351,639.736628
12156,003,100030148073006,003,014807,3006,44,42,2,19.947354,80724.078816,1110.449759
12157,003,100030148101017,003,014810,1017,23,23,0,23.602994,95517.927817,1483.56498
12158,003,100030148051014,003,014805,1014,28,27,1,58.101651,235129.038727,2453.638477
12159,003,100030148073017,003,014807,3017,0,0,0,0.585653,2370.051881,313.086595
12160,003,100030148053014,003,014805,3014,9,9,0,443.602488,1795195.57651,9204.391058
12161,003,100030148053001,003,014805,3001,9,9,0,8.590672,34765.217557,737.748174
12162,003,100030127004008,003,012700,4008,28,28,0,31.281382,126591.261094,1603.582296
12163,003,100030120003045,003,012000,3045,10,10,0,8.631145,34929.004513,828.645194
12164,003,100030125006008,003,012500,6008,9,9,0,3.620449,14651.438468,517.404129
12165,003,100030127002002,003,012700,2002,19,18,1,5.907756,23907.841214,673.135961
12166,003,100030122001007,003,012200,1007,31,29,2,10.502221,42500.980147,969.551992
12167,003,100030122001003,003,012200,1003,24,23,1,7.120429,28815.351902,747.523685
12168,003,100030111002003,003,011100,2003,54,53,1,44.344848,179457.234028,2291.589093
12169,003,100030109003016,003,010900,3016,15,15,0,8.317214,33658.569539,809.76199
12170,003,100030107024000,003,010702,4000,23,22,1,13.375307,54127.946875,1114.053027
12171,003,100030107024003,003,010702,4003,25,23,2,8.275481,33489.685113,806.831533
12172,003,100030107022020,003,010702,2020,15,15,0,6.060327,24525.272718,643.58433
12173,003,100030105022003,003,010502,2003,16,16,0,5.122288,20729.165072,618.702697
12174,003,100030105021009,003,010502,1009,28,27,1,31.054388,125672.651234,1954.320344
12175,003,100030105021017,003,010502,1017,51,49,2,38.388366,155352.204047,1713.294728
12176,003,100030105022023,003,010502,2023,10,9,1,2.907864,11767.709511,506.726345
12177,003,100030105022018,003,010502,2018,10,8,2,2.272712,9197.33849,384.505959
12178,003,100030103002018,003,010300,2018,24,22,2,3.656862,14798.793849,592.650059
12179,003,100030111001005,003,011100,1005,8,7,1,8.049417,32574.833301,835.926742
12180,003,100030112033008,003,011203,3008,24,21,3,3.063886,12399.106127,444.655973
12181,003,100030105024027,003,010502,4027,0,0,0,350.785436,1419578.295391,6951.165224
12182,003,100030148072005,003,014807,2005,9,9,0,7.505309,30372.909677,687.756694
12183,003,100030162003011,003,016200,3011,1,1,0,258.269269,1045178.649054,5758.516464
12184,003,100030149062010,003,014906,2010,199,194,5,439.309049,1777820.644447,9836.889414
12185,003,100030163012029,003,016301,2029,14,14,0,4.704336,19037.774049,725.465049
12186,003,100030163011051,003,016301,1051,13,13,0,31.95064,129299.652984,1402.41585
12187,003,100030149071011,003,014907,1011,12,12,0,4.769276,19300.574795,588.150363
12188,003,100030149033005,003,014903,3005,22,19,3,4.76275,19274.164725,644.310007
12189,003,100030149032006,003,014903,2006,20,17,3,6.393525,25873.676409,773.36002
12190,003,100030149033008,003,014903,3008,20,16,4,4.703492,19034.354818,631.394355
12191,003,100030135061009,003,013506,1009,68,68,0,157.008668,635391.537892,3829.145007
12192,003,100030135032044,003,013503,2044,6,6,0,8.231355,33311.111971,957.559043
12193,003,100030135032024,003,013503,2024,11,11,0,28.380456,114851.631612,1892.333282
12194,003,100030135011004,003,013501,1004,49,47,2,68.868742,278701.91141,3271.550679
12195,003,100030013002016,003,001300,2016,0,0,0,1.453822,5883.409811,373.44026
12196,003,100030013002024,003,001300,2024,0,0,0,4.85202,19635.426704,564.165631
12197,003,100030013002026,003,001300,2026,0,0,0,3.194904,12929.316692,460.01065
12198,003,100030012001005,003,001200,1005,34,30,4,5.808774,23507.274852,613.864193
12199,003,100030013001028,003,001300,1028,0,0,0,0.897336,3631.391277,251.131075
12200,003,100030013001025,003,001300,1025,6,6,0,3.349019,13552.998212,527.692418
12201,003,100030012001015,003,001200,1015,31,29,2,3.084391,12482.088286,476.320092
12202,003,100030012001018,003,001200,1018,0,0,0,3.501648,14170.667299,748.634412
12203,003,100030011001018,003,001100,1018,0,0,0,0.408831,1654.481012,219.17638
12204,003,100030011001003,003,001100,1003,0,0,0,17.221307,69692.157322,1737.20602
12205,003,100030013001003,003,001300,1003,0,0,0,0.414192,1676.175456,237.514086
12206,003,100030004003033,003,000400,3033,0,0,0,0.155593,629.664349,116.565369
12207,003,100030019022023,003,001902,2023,0,0,0,4.524148,18308.575683,571.741205
12208,003,100030029003008,003,002900,3008,183,182,1,8.708102,35240.437089,833.197846
12209,003,100030004003018,003,000400,3018,17,17,0,3.214456,13008.443257,463.166426
12210,003,100030004001005,003,000400,1005,28,26,2,3.92293,15875.535889,504.946908
12211,003,100030112033005,003,011203,3005,152,133,19,27.782714,112432.654311,2965.275484
12212,003,100030105021021,003,010502,1021,9,9,0,6.58362,26642.965392,827.958587
12213,003,100030127001026,003,012700,1026,33,28,5,8.687351,35156.463211,842.203063
12214,003,100030127001001,003,012700,1001,11,10,1,1.806299,7309.831899,893.988684
12215,003,100030127001028,003,012700,1028,26,26,0,11.140517,45084.074056,968.36213
12216,003,100030123001031,003,012300,1031,13,13,0,7.80218,31574.302704,716.330607
12217,003,100030124001024,003,012400,1024,0,0,0,0.369762,1496.3732,296.425953
12218,003,100030124001022,003,012400,1022,0,0,0,0.444501,1798.830188,293.355855
12219,003,100030125003021,003,012500,3021,9,9,0,2.924651,11835.6418,437.151636
12220,003,100030125002007,003,012500,2007,0,0,0,0.846669,3426.34893,766.692854
12221,003,100030125002015,003,012500,2015,14,13,1,3.419752,13839.244212,476.756229
12222,003,100030125002012,003,012500,2012,22,21,1,3.287052,13302.225661,468.669961
12223,003,100030127001027,003,012700,1027,0,0,0,0.07497,303.394185,92.05977
12224,003,100030127005013,003,012700,5013,10,9,1,3.629498,14688.055345,481.941973
12225,003,100030127005020,003,012700,5020,19,19,0,4.465767,18072.317333,531.663713
12226,003,100030127005024,003,012700,5024,0,0,0,0.8507,3442.662436,327.233323
12227,003,100030127005028,003,012700,5028,6,5,1,4.702397,19029.924977,551.925734
12228,003,100030126002005,003,012600,2005,19,16,3,5.968961,24155.528902,686.662325
12229,003,100030126002013,003,012600,2013,23,23,0,6.906664,27950.2772,783.74453
12230,003,100030126002017,003,012600,2017,7,7,0,4.458641,18043.479045,537.511825
12231,003,100030149033014,003,014903,3014,9,5,4,14.416429,58341.2166,978.249266
12232,003,100030149033012,003,014903,3012,19,19,0,4.556446,18439.284744,626.373217
12233,003,100030163011049,003,016301,1049,0,0,0,0.95241,3854.266422,368.135109
12234,003,100030148091026,003,014809,1026,0,0,0,2.080697,8420.280299,660.7827
12235,003,100030148091022,003,014809,1022,0,0,0,5.131494,20766.41994,1482.592329
12236,003,100030148102034,003,014810,2034,0,0,0,10.780573,43627.431963,2256.825955
12237,003,100030148103018,003,014810,3018,18,17,1,8.513278,34452.011919,909.144198
12238,003,100030148103010,003,014810,3010,28,28,0,18.868042,76356.255015,1266.46842
12239,003,100030148102017,003,014810,2017,59,58,1,30.073912,121704.80518,1582.715903
12240,003,100030148073002,003,014807,3002,13,13,0,14.728746,59605.12149,962.728608
12241,003,100030148084003,003,014808,4003,46,45,1,11.797362,47742.228694,875.941106
12242,003,100030148082002,003,014808,2002,0,0,0,1.32686,5369.611724,979.039588
12243,003,100030148082028,003,014808,2028,0,0,0,1.70129,6884.877027,609.077912
12244,003,100030148093014,003,014809,3014,15,14,1,9.644528,39030.021006,864.721433
12245,003,100030145021046,003,014502,1046,0,0,0,2.642639,10694.37921,481.909711
12246,003,100030141001006,003,014100,1006,3,3,0,34.437457,139363.442416,1949.014422
12247,003,100030142001046,003,014200,1046,0,0,0,1.134548,4591.353736,369.196532
12248,003,100030144041051,003,014404,1051,0,0,0,3.366419,13623.413016,1159.203846
12249,003,100030144022009,003,014402,2009,6,6,0,1.548018,6264.60826,804.559726
12250,003,100030144033011,003,014403,3011,97,89,8,32.817594,132808.089247,1800.691081
12251,003,100030119001028,003,011900,1028,0,0,0,53.425811,216206.587304,2864.596676
